policy_number,inception_date,written_premium,sum_insured,claim_incurred
home12040,2018-08-12,430.94043597949315,157432.33726290756,13796.193761656898
home19360,2019-05-15,850.5791700710128,309429.1593585358,0.0
home18435,2018-03-10,618.3757956251487,233512.958255356,0.0
home15369,2018-07-01,473.7507923892467,175052.1227866251,0.0
home13200,2018-07-18,442.1472990381132,161897.79467549923,0.0
home10891,2019-11-20,434.25530649496426,153867.41638079908,0.0
home18369,2019-03-22,629.6855697952232,230398.71536538174,0.0
home10443,2019-12-20,430.43344467046285,152378.74932756525,0.0
home11691,2019-08-02,440.8951923341992,156357.20405524533,0.0
home10510,2019-01-28,431.11347841758965,152586.60054004108,0.0
home16817,2018-10-30,513.1104687502383,190669.10384707752,0.0
home201849,2019-10-02,540.3154957958765,200597.01604832005,0.0
home17381,2018-04-24,537.5428413202247,200114.5398269561,0.0
home12186,2018-12-18,432.159445330151,157934.68790672158,0.0
home12275,2019-04-16,446.1122668709743,158229.21175905273,0.0
home15623,2019-06-17,493.5676125509318,177161.49267228917,0.0
home11327,2018-07-25,425.11313976754246,155195.30586046344,0.0
home17200,2018-08-07,529.4563593791594,196648.64403314833,0.0
home18332,2019-01-07,626.1139824950172,228187.45480100584,0.0
home16618,2018-08-25,506.0665212007171,187819.96747844352,0.0
home12941,2019-06-11,452.4935196740364,160860.33332018144,0.0
home18164,2018-12-12,591.005605166405,221838.88840661495,0.0
home12329,2019-07-20,446.6289575654199,158456.54597177784,0.0
home13647,2018-07-07,447.28480763258983,164079.25599930488,0.0
home19052,2018-01-04,726.0250575581872,272929.13409511227,0.0
home19914,2019-02-21,1720.412000241562,662606.3676530456,0.0
home15724,2019-02-16,495.68284478389717,178084.07364262917,2910.407240363994
home12153,2019-07-27,444.93893546791156,157817.94607940302,0.0
home18257,2018-06-12,600.8682656015957,225189.74294841435,0.0
home15516,2019-01-23,491.24574494925884,176150.14376815368,0.0
home19711,2019-12-21,1099.1726749308086,415977.5242758502,0.0
home19724,2018-02-19,1084.5949728670182,424285.07997694775,0.0
home12176,2019-10-04,445.09830363352563,157899.9704734931,0.0
home14663,2018-04-07,461.12953131562676,169791.72764614044,0.0
home15402,2018-03-06,474.3638936102435,175270.46588962202,0.0
home10925,2018-01-17,421.87522058796753,153967.78168441774,0.0
home14298,2019-08-03,469.34679741769634,167510.79743376933,0.0
home13834,2019-10-19,463.06983910286806,165011.00019115952,0.0
home10472,2019-06-15,430.7393354285856,152504.20290357538,0.0
home202123,2019-06-26,644.2181594036183,233687.21341332424,0.0
home15334,2019-07-03,487.2118638958344,174757.12136218013,0.0
home200280,2019-06-01,422.80962782955163,154718.81555099096,0.0
home11730,2018-12-03,428.3687431926678,156476.8451081878,0.0
home14996,2018-05-04,466.8605773734198,172322.62508172882,0.0
home200321,2019-03-12,424.06437983166603,155190.8988559337,0.0
home16919,2019-03-15,532.7994692658328,192194.64925329376,0.0
home13119,2019-11-11,454.5437311586937,161592.13370145994,0.0
home201134,2019-08-12,457.0015365195498,169240.3972453645,0.0
home19462,2018-02-22,873.589172963483,329683.76069699135,0.0
home13577,2018-06-03,446.55574371785974,163708.66887789624,0.0
home15176,2018-02-27,470.19446571069165,173568.38967426153,0.0
home14282,2018-01-19,455.5505649534886,167456.43580191175,0.0
home13080,2019-12-14,454.12180965766095,161424.85657279118,0.0
home200242,2019-10-04,421.5482101112167,154180.49079373895,0.0
home200990,2019-01-18,449.8731486106944,165682.01574587016,0.0
home200474,2019-06-13,428.97396771894915,157205.4960611295,0.0
home16407,2019-08-27,513.5680234748379,185213.0082582945,0.0
home12241,2019-09-06,445.63506202323305,158122.57653628706,0.0
home16355,2018-11-09,497.0494788752843,184650.52511866688,0.0
home17314,2018-03-21,534.7589719180949,198641.10104314986,0.0
home18657,2019-06-19,666.8805487181334,246268.91526401025,0.0
home19396,2019-10-23,867.6651613812371,315961.6437259109,0.0
home17120,2018-05-09,525.3880864251635,195363.2022454974,0.0
home13524,2018-12-06,446.0265537563006,163434.55161869753,0.0
home17645,2018-05-15,551.9680125825237,206194.8674071311,0.0
home202213,2019-04-04,695.9111954325938,253700.74954144296,0.0
home202118,2019-04-26,641.6004629623674,231800.57502911257,0.0
home14633,2019-03-20,474.39593192494056,169606.7982338961,0.0
home16479,2018-07-11,500.87485653720796,186124.26342052146,0.0
home19265,2018-05-29,782.3989278407514,296895.072577173,0.0
home16484,2018-03-12,501.1102897289591,186181.83966086205,0.0
home18298,2018-05-03,604.925226691005,226917.44869621174,0.0
home13700,2018-12-10,447.84971875378466,164336.0211266624,0.0
home17669,2019-11-11,569.9496728479685,206668.71001164138,0.0
home14507,2019-12-05,472.3485344316329,168863.11960507702,0.0
home10152,2018-07-22,415.44122248966204,151340.024853827,0.0
home19635,2018-03-10,989.1238181543669,380722.3233580292,0.0
home18916,2019-12-14,712.8297244952464,261869.53650661957,0.0
home16365,2019-10-30,512.1557717060309,184755.13803414814,0.0
home18481,2018-11-28,625.053072019859,235842.3271267496,0.0
home14984,2019-02-19,480.6589395933466,172238.8587194207,0.0
home201943,2019-06-27,564.411157444687,208386.83140176244,0.0
home14422,2018-10-30,457.4561421220445,168312.14716041283,0.0
home11109,2019-06-30,435.88879997621547,154510.30160375198,0.0
home19030,2018-10-14,720.6762957010985,270487.98668518336,0.0
home10739,2019-07-20,433.0291412019923,153347.02977554186,0.0
home15280,2019-09-14,485.97128224909,174280.83872780652,0.0
home13414,2019-06-25,457.9890128738578,162970.52466105184,0.0
home11500,2019-04-24,439.2754103666475,155700.20969624844,0.0
home12594,2018-05-27,436.1668228669603,159481.6048964714,0.0
home18677,2019-02-06,669.6515383732384,247040.00336807477,0.0
home14066,2018-09-17,452.7981989676653,166210.8986211818,0.0
home18542,2019-10-27,650.4791813374109,239616.68276644082,0.0
home12889,2019-06-05,451.94364153949164,160643.26827546622,0.0
home201630,2019-09-21,502.3614610163586,186547.4903233559,0.0
home19482,2018-10-29,889.8208928834383,335341.6782153911,0.0
home200479,2019-03-16,429.1640828409331,157258.3545601022,0.0
home13644,2018-03-02,447.26720048212815,164067.8423620231,0.0
home10691,2019-06-22,432.5986142387891,153185.22703090095,0.0
home13435,2019-01-21,458.1882108148307,163047.49739135208,0.0
home12135,2019-05-07,444.6952749607424,157763.41167767637,0.0
home201297,2019-12-15,467.91415328127624,173377.85276474172,0.0
home201976,2019-06-13,574.3080434078191,211447.51007577745,0.0
home10713,2019-01-29,432.76224824553793,153268.72362964152,0.0
home16608,2018-01-21,505.7965525154374,187678.04973490452,0.0
home17538,2018-10-09,545.5234114770738,203738.08656548813,0.0
home14666,2018-08-21,461.15186346039974,169813.36966993072,0.0
home10259,2018-05-18,416.4777188650497,151773.4038355111,0.0
home14131,2018-04-23,453.59428730856365,166508.26203436631,0.0
home13961,2019-02-19,464.7462978677591,165578.07078258955,0.0
home13870,2018-05-22,450.1399568408295,165169.41134497075,0.0
home13440,2018-09-29,444.8779637371362,163060.26011591053,0.0
home202080,2019-09-06,624.2918256502132,224979.74077157615,0.0
home13968,2019-02-12,464.7846864200526,165619.53377913468,0.0
home14313,2019-08-24,469.5637438088206,167557.19915430958,0.0
home13876,2019-07-26,463.8130463930064,165209.7946369166,5597.213960990144
home10762,2018-05-16,420.5772491131603,153410.9196485033,0.0
home15825,2019-06-04,497.5050196522432,178918.0586130909,0.0
home16963,2018-08-19,519.0983177639074,192922.45927623534,0.0
home201966,2019-02-02,571.2349178757946,210568.47637872762,0.0
home17741,2018-10-23,558.3919816775642,208775.1975781141,0.0
home15144,2019-11-03,483.6185004856666,173371.06720747915,556.3680532012183
home18818,2019-02-21,692.373122091752,255379.28168438384,0.0
home17138,2018-02-08,526.3087360143245,195641.19322021498,0.0
home15941,2019-03-12,499.84150560182485,180085.53235260287,0.0
home200071,2019-05-24,416.4694545646922,151794.63349963422,0.0
home201361,2019-01-30,472.4452560640478,175101.16029919396,0.0
home14170,2018-02-09,454.1161689432994,166747.39790826046,0.0
home202197,2019-05-24,679.0114053431728,250442.79938531452,0.0
home11200,2019-05-08,436.697642495373,154772.30054958773,0.0
home10357,2019-10-07,429.76150614969896,152090.77476737928,0.0
home201758,2019-03-30,520.2051143282722,194228.8572516176,0.0
home18874,2018-05-19,685.1876283281106,259478.63177101073,0.0
home13946,2019-09-21,464.5615221340348,165526.1254866665,0.0
home10418,2018-03-08,417.67921953543896,152295.88406935622,0.0
home19760,2019-02-17,1178.4985096772632,447198.99207204435,0.0
home12255,2019-11-25,445.7840680792271,158181.61258768794,26209.64961072051
home17674,2018-04-03,553.5146224545066,206803.83291707997,0.0
home11580,2018-07-01,427.1577178674666,155979.25278497237,0.0
home201199,2019-05-03,460.70258054427745,171004.18336668352,0.0
home13206,2019-01-13,455.4914477087805,161925.16839315154,0.0
home201149,2019-02-07,458.03605840210093,169483.7771261709,0.0
home12764,2018-09-06,437.59733407187065,160126.4501725127,0.0
home17056,2019-09-13,538.2857710308444,194281.42634317937,0.0
home17055,2019-05-25,538.2408168716622,194249.21006564924,3164.676821252285
home17302,2018-03-18,534.288083738356,198443.701157756,0.0
home12735,2019-06-01,450.470825593174,160006.81874269483,0.0
home19748,2019-10-27,1160.7609342390908,438774.4896275554,0.0
home18889,2019-04-02,708.9344596004928,260229.4673849963,0.0
home18087,2018-04-13,584.3832625087674,219578.9009185483,0.0
home16523,2018-02-22,502.5022020943902,186560.1962332485,0.0
home15863,2019-03-23,498.3610183712933,179349.5568342727,0.0
home200757,2019-10-30,439.44719028022274,161530.0134096139,0.0
home19710,2018-12-24,1062.1632252316506,415088.53420671826,0.0
home12704,2018-05-24,437.07608515648184,159899.18257414753,0.0
home16578,2018-12-18,504.5693011314446,187318.97104679857,0.0
home13864,2019-06-22,463.5452245117585,165154.47351316764,0.0
home16475,2019-12-11,515.7831758906055,186084.85493743888,0.0
home16260,2018-11-28,494.08899942500676,183329.48836121528,0.0
home18698,2019-12-04,672.8104178800814,248780.1779311683,0.0
home11825,2018-10-11,429.1506640458013,156753.53371707446,0.0
home12230,2019-02-06,445.54622631990765,158078.37568688675,0.0
home14459,2019-01-22,471.60338465945847,168553.95048462664,0.0
home14065,2019-09-18,466.34648194004825,166196.26173289845,0.0
home14634,2018-11-07,460.6452279283735,169607.29041103786,0.0
home13161,2018-03-26,441.69731364829295,161726.01492978944,0.0
home18344,2018-07-05,608.5969641328606,229086.17806349916,0.0
home19697,2018-07-02,1043.4726382753308,410678.2539317665,0.0
home12280,2018-07-12,433.1552218139295,158247.5638008992,0.0
home12857,2019-01-30,451.6689835937871,160492.26385823372,0.0
home17973,2019-08-22,593.0096278944735,215576.06272008462,0.0
home12342,2019-08-17,446.7021811981061,158489.59420460326,0.0
home12351,2018-06-11,433.80350146398405,158516.45839841638,0.0
home11755,2019-11-21,441.40990785238864,156571.91169340682,0.0
home14052,2018-10-05,452.58470492831054,166110.9022613527,0.0
home19218,2019-04-30,790.7519454894392,291142.791044969,0.0
home10439,2018-11-14,417.8570262620663,152349.83289157093,3705.9340513497536
home12175,2019-12-01,445.0945806274924,157897.47381634972,0.0
home10369,2019-04-26,429.8811569700324,152108.96146858216,0.0
home12907,2018-09-24,438.95507199552463,160742.4488100193,0.0
home200962,2019-01-02,448.68766294715306,165184.23502439487,0.0
home14451,2018-07-16,457.8236660961515,168497.0887278822,0.0
home17378,2018-06-09,537.4756917609939,200071.24467075267,1098.8372223957474
home11108,2019-08-19,435.8872145155758,154509.76849353098,0.0
home12161,2018-08-01,432.0397334523286,157838.5164965344,0.0
home17396,2019-02-02,554.432109698213,200434.7951594081,0.0
home10242,2019-01-27,428.82908565592015,151705.96090544757,0.0
home15229,2019-06-29,485.29242624582986,173900.84242010023,0.0
home200179,2019-11-07,419.8613854074717,153205.51561781415,0.0
home10580,2019-09-16,431.7126881561326,152843.26264286344,0.0
home15915,2018-08-09,484.8445844941254,179899.60977718598,0.0
home12557,2019-11-07,448.768396157693,159328.13077908807,0.0
home11252,2019-05-16,437.1817709965051,154965.30145274848,0.0
home16655,2019-10-28,522.2680291956741,188203.20023054196,0.0
home11272,2019-04-06,437.3809253540387,155020.69841748654,0.0
home15618,2018-07-25,479.08899429280245,177139.95498255454,0.0
home18262,2018-07-06,601.121755588289,225653.89286374993,0.0
home16621,2019-03-09,521.2930421398261,187886.0882352594,0.0
home200603,2019-02-27,433.65792457456666,159238.99253572855,0.0
home13622,2018-02-27,447.0578986432541,163909.37774319723,0.0
home200919,2019-04-30,446.651445775897,164480.5586141734,0.0
home10373,2019-08-16,429.9049666961653,152153.56633864314,0.0
home13863,2018-12-12,450.0186561077383,165146.65429685032,0.0
home18457,2019-04-17,640.1005974354264,234751.76480029267,0.0
home13375,2019-02-20,457.5194487070067,162778.20689181864,0.0
home13182,2018-09-15,441.9382896023388,161830.65456195865,0.0
home19719,2019-09-18,1109.343058179208,421642.5774750338,0.0
home18246,2019-08-11,617.427303811792,224722.29652028915,0.0
home202475,2019-02-18,1673.6732312020888,623034.6144121881,0.0
home18347,2018-06-04,608.7198790145975,229216.82076795952,0.0
home14770,2018-05-02,462.71512690663025,170571.78653596944,0.0
home15796,2018-05-06,482.52940697564594,178689.7137861931,0.0
home11818,2019-07-26,441.97938044324667,156739.78765959785,0.0
home14591,2019-10-18,473.8394092237245,169276.28320025207,0.0
home18509,2019-09-22,646.7261122006133,237352.44455368648,0.0
home202441,2019-08-15,1174.3440626491501,444501.8747721704,0.0
home12429,2018-05-10,434.5667957262834,158803.26086494827,0.0
home201341,2019-08-01,470.63393560780594,174582.48482713167,0.0
home17605,2018-03-01,549.515309523308,205426.21719648573,0.0
home202161,2019-11-12,660.0389308159574,241593.5755418528,901.172483526906
home14270,2019-02-24,469.0050251983968,167398.9440126993,0.0
home16567,2018-04-14,504.1103835313999,187164.05756713753,0.0
home10012,2019-02-09,425.3937835999121,150423.98306619297,568.9393226268189
home19978,2019-03-30,2743.1977429647404,1079911.831814263,0.0
home14662,2018-12-18,461.09319231141137,169786.92582100938,0.0
home16996,2019-09-13,535.9689746788208,193456.73417107444,0.0
home11872,2019-02-23,442.4567648408459,156941.38873207787,0.0
home18618,2019-08-09,660.3640919315546,244074.95173846872,0.0
home14746,2018-04-24,462.4487041171829,170383.25976416128,0.0
home19637,2018-08-20,991.3239959883662,381694.0285815401,0.0
home201532,2019-07-15,489.366144843999,181464.5821250989,0.0
home17854,2018-04-19,566.4599281079948,212006.87169455393,0.0
home18714,2019-01-21,674.6363645206133,249310.1425234073,0.0
home14528,2019-12-31,472.81087199480965,168964.22206429424,0.0
home17888,2019-03-24,585.423097689256,212977.13390685595,0.0
home201742,2019-12-02,516.9463272580736,192728.63280160874,0.0
home201177,2019-01-16,459.58774193500165,170277.3739095844,0.0
home10876,2019-12-11,434.1237168408527,153787.47589142976,0.0
home15087,2019-04-22,482.48100013265605,172969.80903523506,0.0
home18524,2019-05-17,648.2155078871124,238485.7641890744,0.0
home11716,2018-09-23,428.2675937234334,156431.42798730286,0.0
home17185,2019-10-08,544.3186368338214,196441.07416513393,0.0
home16287,2019-08-22,509.9304806729542,183687.69988027166,0.0
home17174,2018-11-30,527.9579521721357,196246.7797024914,0.0
home11885,2019-06-09,442.5872820750918,156967.08125981,1695.895222487407
home11027,2018-11-05,422.5564406106857,154283.0975673491,0.0
home13799,2019-01-14,462.5508565747056,164862.21371344064,0.0
home16561,2019-11-17,519.0214271641387,187086.83155369642,0.0
home16118,2019-12-13,504.8680952075647,181764.75905352194,0.0
home17266,2019-05-24,548.6121296934934,197830.5799744457,0.0
home10481,2018-01-10,418.3276328942238,152516.47628800417,0.0
home10880,2019-12-01,434.1459711724982,153816.0466550592,0.0
home19232,2019-12-18,796.0522055546611,292568.77807692374,0.0
home11922,2018-09-13,430.0519750723496,157091.1895499655,0.0
home16531,2019-01-25,517.7898071694206,186693.16680930436,0.0
home12588,2019-06-10,449.17030021062374,159459.4853806647,0.0
home201429,2019-08-25,478.4507990136356,177873.5920006168,0.0
home19696,2019-03-24,1074.7677860913216,410654.89986636356,0.0
home12784,2018-03-11,437.8678051322942,160222.71950063662,0.0
home18667,2019-01-31,668.5781930459121,246633.2113193485,0.0
home200423,2019-02-25,427.2841579783288,156506.03713505034,0.0
home10994,2019-07-05,435.0126816586681,154187.37060308977,0.0
home16549,2019-06-29,518.6178563044203,186955.74175694305,0.0
home200928,2019-01-11,447.07936304617056,164653.32523748168,0.0
home15451,2019-12-12,489.6738592146278,175605.98752940938,0.0
home16408,2018-10-22,498.6328004029465,185213.75939890931,0.0
home16413,2018-01-02,498.78713339206195,185328.3407628686,0.0
home201402,2019-05-04,475.6822825095661,176655.33094241528,0.0
home201435,2019-02-20,478.8932502809901,177990.61243075348,0.0
home200412,2019-05-15,426.96619146154467,156333.3075272815,0.0
home18213,2018-07-11,596.068997363836,223264.9147925434,0.0
home18840,2018-12-22,676.5383233788583,256944.87842072884,0.0
home200838,2019-09-30,442.9801233093413,162929.7805098814,0.0
home17777,2019-06-05,577.7015716292141,209758.8465888601,0.0
home12425,2019-02-09,447.58787577763223,158794.90127890935,0.0
home11596,2018-02-23,427.2738028930955,156038.42378700024,0.0
home200554,2019-02-26,431.8161587686761,158426.4292319713,0.0
home19502,2019-04-02,924.802556053369,338095.6010234669,0.0
home10937,2018-12-06,421.9536332611922,154014.16267574485,0.0
home16286,2019-12-15,509.8861562081591,183680.09452354015,0.0
home19658,2018-05-24,1010.2275425563578,392423.2523665386,0.0
home12399,2018-04-13,434.25732502619576,158698.49913290827,0.0
home12896,2018-08-10,438.8560888510914,160700.40170272102,0.0
home18598,2018-01-03,638.6516593686142,243273.4978244168,0.0
home16993,2018-05-22,520.2600004670527,193426.33468637028,0.0
home200663,2019-04-24,436.14216806414004,159984.81226305466,0.0
home18755,2018-09-02,663.6634262697763,251894.07849656182,0.0
home14555,2018-03-06,459.42155419302804,169082.82557067688,0.0
home13023,2018-07-24,440.2562670039769,161208.95041000884,0.0
home15899,2019-01-03,499.1497067791123,179700.42773962204,0.0
home12947,2018-12-01,439.4009478324521,160901.22560257162,0.0
home19915,2018-12-12,1675.9237251938134,663845.3484493634,0.0
home15793,2019-02-18,496.97604550792755,178635.66640066015,0.0
home201068,2019-12-06,453.050433945166,167598.93471679513,0.0
home15159,2018-01-17,469.8544845696633,173458.65194248178,0.0
home11702,2019-01-07,441.0340813964144,156388.71944585285,0.0
home15191,2019-05-11,484.5903587610792,173641.78375204105,501.66027196188986
home14094,2019-08-12,466.6639782554078,166348.89067363643,0.0
home201830,2019-03-04,535.6178333090257,199212.22552084795,638.5089583633352
home18954,2018-04-22,700.2125372678036,264614.07609574974,0.0
home13045,2018-11-29,440.45749530486745,161286.21651160627,0.0
home19036,2018-08-16,721.8755160407976,271021.4442454955,0.0
home10835,2018-06-01,421.24533632007757,153631.8912581563,0.0
home10767,2019-07-22,433.23331880630116,153428.55096523624,0.0
home200747,2019-05-29,439.03241405892334,161330.0344145293,0.0
home10354,2019-01-19,429.71895081523905,152075.662041688,0.0
home18706,2019-12-21,673.7548022478238,249155.3052433132,0.0
home18183,2019-12-21,611.2549905677722,222383.62475032412,0.0
home12115,2019-02-19,444.47453706071485,157712.19155222335,0.0
home16951,2018-04-19,518.6661613972457,192796.4389469077,0.0
home17177,2018-03-07,528.0669768572383,196294.34185923223,0.0
home202483,2019-11-24,1954.1496016932904,798261.3106972963,5832.239519535781
home15233,2019-02-14,485.3019431465216,173921.5055283281,0.0
home17657,2019-08-17,569.2511516988869,206434.95464896772,0.0
home15508,2019-05-21,491.024246007324,176072.49850989223,0.0
home15072,2019-02-19,482.2599668686907,172873.71146198182,0.0
home11149,2019-06-09,436.2282958441473,154623.88698019084,0.0
home12037,2018-12-14,430.92888897980094,157414.5740750383,0.0
home16520,2018-03-26,502.25700511111876,186534.90962345834,0.0
home200952,2019-10-04,448.1505676535298,165017.13237877304,0.0
home11902,2019-05-18,442.7679074413801,157021.3733681901,0.0
home18093,2018-04-10,584.8168023034907,219719.77204785688,0.0
home11358,2019-11-03,438.0488488696028,155277.35048596052,0.0
home16585,2018-08-22,504.79949493798085,187368.26717224633,0.0
home16070,2018-06-24,488.87990384356357,181300.1458267882,0.0
home18352,2019-07-09,627.4497820393301,229507.2194402818,0.0
home12775,2018-10-04,437.75908841212924,160160.8443335563,0.0
home14592,2018-11-20,460.041266546167,169280.4312242221,0.0
home11932,2019-04-05,443.05073063297596,157116.74715315548,0.0
home200265,2019-05-08,422.2923212484739,154544.3570381442,0.0
home17773,2018-05-17,560.5505363698152,209616.42987245737,0.0
home15433,2019-05-31,489.3441256629761,175462.9038387959,0.0
home10740,2018-12-15,420.4172881631228,153350.9855067161,0.0
home15794,2019-12-25,496.9878040748905,178638.53457246404,0.0
home17196,2019-10-25,545.1971818840832,196592.80403373894,0.0
home17408,2018-05-25,539.0962663315187,200649.8797418295,0.0
home13745,2019-12-22,461.81443233712815,164604.7549560832,0.0
home16489,2019-07-20,516.4262847132459,186231.73517134698,0.0
home17373,2018-03-04,537.3000474643247,199868.3744132575,0.0
home13898,2019-09-10,464.0160349536058,165319.3845399193,0.0
home13420,2019-10-07,458.0437301655848,162992.0116665491,0.0
home11215,2019-12-03,436.8073005240911,154835.2055091893,0.0
home15313,2018-07-25,472.6597157425348,174621.52524893946,0.0
home12359,2018-02-15,433.91038260717585,158530.51918523267,0.0
home19156,2018-10-20,751.0781249204153,283695.15465060825,0.0
home16506,2019-12-23,516.945245928699,186375.97898355202,0.0
home16392,2018-09-28,498.14738384775524,185012.1386743948,0.0
home17117,2019-12-05,541.0529861246274,195315.26325358276,0.0
home14842,2018-03-28,464.04101040478514,171084.87286903703,0.0
home19299,2018-08-16,798.0327020134343,300278.8032698047,0.0
home200169,2019-09-11,419.4492785042531,153061.45133375766,0.0
home15548,2019-11-06,492.03432232837946,176426.33948730328,0.0
home13201,2018-06-03,442.148369398132,161898.29480823045,0.0
home13554,2019-06-03,459.74672658024724,163597.30492271826,0.0
home201564,2019-05-12,493.6321295637469,182964.989798903,0.0
home16040,2019-12-20,502.58939274914695,181061.77298628094,0.0
home19312,2018-07-24,804.5983808912629,302292.44678356603,0.0
home15441,2019-05-15,489.46284900138113,175554.4338193203,0.0
home200035,2019-04-30,414.85076281426296,151329.54730298987,0.0
home14489,2019-06-13,471.9842281211244,168752.76102706871,0.0
home12093,2019-10-20,444.2861559829386,157633.0575843298,0.0
home11987,2019-12-25,443.5740311798282,157240.84483053442,0.0
home13672,2018-06-16,447.55179426027445,164210.6576525198,0.0
home11013,2018-07-12,422.48398143381377,154235.84950378665,519.6401584943515
home13937,2018-08-13,450.93290909427907,165490.48100372893,0.0
home200935,2019-12-21,447.4113844656664,164794.80635606326,0.0
home14648,2019-04-17,474.7023519304518,169701.63890391582,0.0
home16620,2019-11-30,521.2901040257002,187866.58448940166,0.0
home15046,2019-10-14,481.8538411392062,172717.99673840357,0.0
home14089,2019-10-22,466.5982600250255,166322.7230360063,0.0
home16758,2019-06-15,526.2280399174579,189740.23673499277,674.2246954849772
home15878,2018-08-09,484.08514442588773,179523.09109022378,0.0
home200305,2019-04-04,423.6477423716333,155014.05820517888,0.0
home10803,2019-04-13,433.5374772374598,153530.77713380725,0.0
home17121,2018-01-27,525.4206000416222,195378.5283288382,0.0
home17468,2019-11-07,558.5539539872472,202066.14369141968,0.0
home11350,2019-03-21,438.0067399274796,155261.11216325953,0.0
home15852,2018-11-02,483.48120655586035,179238.5155075927,0.0
home11690,2018-08-09,428.0466773001815,156349.7072755823,0.0
home12485,2018-11-09,435.12498505006084,159016.39211283007,0.0
home202155,2019-12-04,654.9760550944575,240475.45457271807,0.0
home12007,2018-08-19,430.7669525819199,157301.23753750714,0.0
home201245,2019-03-12,463.75687589820154,172219.42152748848,0.0
home18898,2018-07-25,689.4825831581837,260635.7277103365,0.0
home13421,2019-03-09,458.05490822737,163002.0285144063,0.0
home11390,2019-06-23,438.29389722714694,155336.80884759277,0.0
home19811,2018-05-20,1279.4076261474747,485697.8441607091,547.8195409385238
home17204,2019-04-13,545.479918176678,196791.0992338726,0.0
home17745,2018-11-29,558.6063533828686,208897.93643627586,0.0
home18174,2018-03-29,591.918011017891,222101.52872190252,0.0
home201550,2019-08-03,492.0931164332858,182381.5971872937,0.0
home12574,2018-02-01,435.92937079265454,159400.9677435181,0.0
home13336,2018-01-30,443.79057481162795,162554.10166011,0.0
home13676,2019-01-01,461.00650369112685,164228.74954209532,0.0
home10101,2019-07-14,427.23897319394723,151092.1533190181,0.0
home201669,2019-11-24,508.1069320299547,188850.09033418348,0.0
home200903,2019-08-21,445.75369188004447,164203.93761678564,0.0
home10482,2018-09-12,418.35632138295534,152522.26715183235,0.0
home12719,2018-04-04,437.21156069707297,159927.35391958378,0.0
home18610,2018-01-13,639.9897488754204,243808.01182132104,0.0
home10589,2018-05-09,419.17848919807267,152859.9497270879,0.0
home16095,2019-09-16,504.1651471300167,181519.8091631506,0.0
home13540,2018-12-17,446.1772831538626,163538.7120779263,0.0
home12535,2018-06-09,435.5381574150383,159212.43709035768,0.0
home12637,2019-07-16,449.62357029365336,159661.21086891025,0.0
home17099,2018-10-08,524.7223298846064,194964.04641814297,0.0
home11335,2018-11-02,425.16118709572885,155210.69021111782,0.0
home18844,2019-06-21,697.6066361666958,257227.01080077206,0.0
home201412,2019-02-22,476.82465611757226,177169.28153532796,0.0
home202163,2019-01-02,660.5578350852994,241685.14319045166,0.0
home200382,2019-11-29,426.00235032130314,156002.15573761205,0.0
home18939,2018-09-17,697.2512583847206,263683.7593464606,0.0
home13362,2019-11-25,457.3569953945757,162651.64709570524,0.0
home13333,2018-05-18,443.74499878763675,162550.8343181438,0.0
home200626,2019-10-04,434.7171283740166,159493.43393913782,0.0
home16128,2019-02-21,505.0821860274303,181861.90079242605,0.0
home13070,2019-03-17,453.98629969654695,161359.83174346908,0.0
home14237,2018-02-21,455.03294309592235,167136.6511743171,0.0
home18561,2018-07-14,633.5324585369175,240693.5560948642,0.0
home18574,2018-01-28,635.4085392708907,241745.339281546,0.0
home201945,2019-03-20,564.9276473797487,208484.00611386605,0.0
home12707,2018-09-05,437.12979272272264,159905.27356293148,0.0
home201953,2019-11-04,567.082128257084,209202.75776423432,0.0
home17719,2018-06-16,557.0051763324584,208221.03755216434,0.0
home200455,2019-05-29,428.3685673471544,156970.50682744678,0.0
home201138,2019-01-11,457.41292442043584,169278.35423792494,0.0
home10736,2019-09-08,432.99475333307925,153332.35623853304,0.0
home12130,2018-05-20,431.69498729087826,157752.6543112427,0.0
home11453,2018-11-20,426.10662344091054,155547.87188360028,0.0
home10007,2018-10-07,412.82640765160164,150358.9130983554,0.0
home17712,2019-03-16,573.018802747057,207854.54133975564,0.0
home15787,2018-05-28,482.29792156996103,178575.2982308774,0.0
home201926,2019-08-23,559.196007728317,206803.42454713228,0.0
home16731,2018-07-12,509.9947506201637,189341.36570038804,0.0
home13539,2019-05-17,459.5591996823929,163537.45039681217,0.0
home14293,2019-01-17,469.2988627549789,167505.06507758916,0.0
home18794,2018-09-06,668.957842988846,253847.88751759529,0.0
home18926,2018-08-05,693.846884974074,262677.04027913464,0.0
home14190,2019-06-13,468.064557716154,166889.38810270734,0.0
home13198,2019-07-15,455.36876507607246,161875.85404063403,0.0
home18928,2018-09-28,694.8156516174303,262738.2211532468,0.0
home17359,2019-08-22,552.8017697097873,199520.86420024745,0.0
home17641,2018-08-21,551.8520207027675,206083.65708246588,0.0
home17138,2019-02-08,542.0979980947542,195641.19322021498,0.0
home13917,2019-11-30,464.22577257104666,165373.86043541675,0.0
home18297,2018-09-03,604.8678975799775,226857.8885887874,0.0
home201898,2019-02-04,553.230378435825,203670.93614634432,0.0
home19465,2018-05-09,875.4142541845608,330717.8975005136,0.0
home200650,2019-03-04,435.73663422471435,159793.47704061324,0.0
